"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","26/5799","41/18860",0.634146341463415,2.06242455595792,4.53773810667062,1.58962554889418e-05,0.000232706563111681,0.000145864732762413,"HLA-DPA1/HLA-DRA/FCER1G/HLA-DRB4/HLA-DRB1/HLA-DRB5/HLA-DRB3/HLA-DQA1/HLA-DQA2/FCGR1A/CD74/HLA-DQB1/HLA-DMB/IKBKB/MPEG1/IFI30/CTSF/CTSS/HLA-E/LNPEP/HLA-F/CTSL/UNC93B1/B2M/CTSD/MFSD6",26
"GO:0006893","Golgi to plasma membrane transport","40/5799","73/18860",0.547945205479452,1.78207390504267,4.46095844385898,1.64380867385046e-05,0.000240086551263296,0.000150490644404658,"RAB10/ARFGEF2/LYPLA1/EXOC5/YWHAE/RABEP1/SEC16A/RAB26/ARFRP1/VAMP3/SPTBN1/RNF115/MACF1/RAB31/KRT18/PREPL/GOLGA7/LLGL2/AKT1/GGA2/RAB11A/EXOC6/CLN3/VAMP2/LYPLAL1/PKDCC/GOLPH3/CNST/LPAR1/ATP2C1/ACSL3/KIF13A/VAMP4/EXOC2/SYS1/NSF/EXOC4/OPTN/RAB3IP/CCDC22",40
"GO:0097530","granulocyte migration","70/5799","148/18860",0.472972972972973,1.5382428470892,4.38022772975614,1.67580936702121e-05,0.000244200321491787,0.000153069230874249,"PECAM1/FCER1G/MAPK1/PREX1/C3AR1/DNM1L/CD74/ITGB2/AKIRIN1/JAM3/CXCL10/RARRES2/CD300A/RAC1/CCL3/C1QBP/CCL4/C5AR1/S100A8/VAV3/CCL8/PTK2/S100A9/WDR1/SLAMF8/ANXA1/SRP54/MYD88/BSG/CXCL9/SAA1/SLIT2/CX3CL1/ITGA1/VEGFA/CCL2/CKLF/IL34/CCL21/TNFAIP6/PERP/CD99/DAPK2/PPIB/CCL28/EMP2/EDN3/THBS1/ITGA9/PDE4B/S100A7/NCKAP1L/PTPRJ/CD99L2/IL17RC/CXCL17/ADAM8/FAM3D/MDK/CCL5/MOSPD2/RAC3/MCOLN2/GBF1/S100A14/GP2/EDN1/CXADR/RAC2/CCL19",70
"GO:0048638","regulation of developmental growth","138/5799","332/18860",0.41566265060241,1.35185335236445,4.30986963640896,1.68024683354561e-05,0.000244287941461609,0.000153124152674957,"CCNB1/BMPR1A/CDK1/EZR/ACACB/AR/AGR2/CFL1/SPP1/LEP/NACA/CAPN3/PPARA/BCL2/MAPT/SEMA3G/RGMA/FOXC1/RBP4/BCL11A/CXCL12/GNAS/BBS4/INSR/SGPL1/COL14A1/FN1/IGF2/IGF1/TNFRSF12A/FOXP1/NIPBL/GSK3B/RUFY3/TTL/FLVCR1/ATG16L1/ERBB4/APOE/STAT5A/HOPX/ADNP/MEF2C/MACF1/ZMPSTE24/SEMA6D/CREB1/CDK5/GPAM/G6PD/RYK/FGF2/PDZD11/PI16/TBX5/SPART/PIK3CA/SHTN1/AKT1/NEDD4L/TGFBR3/VEGFA/STC2/YY1/YBX3/PLXNA4/MYCBP2/BCL2L11/PTPRS/MAPK14/DUSP6/PLXNA3/STAT3/FGFR2/BMPR2/STAT5B/SYT17/DUSP10/PTEN/FOSL2/PAFAH1B1/DIP2B/MAP3K13/RNF6/PPIB/GHR/ULK1/EPPK1/GDF15/PLAA/STK4/PTCH1/SERP1/CDH1/SEMA5A/SPAG9/FTO/SMAD7/CTTN/SOCS2/CDKL5/MEGF8/ITSN2/MAPK11/ABL1/GAMT/MAP2/FGFR1/EFNA5/PAK1/CLASP2/RGS4/WWC3/TGFBR1/MIR19A/MIR19B1/SYT1/FGFR3/PLS1/GRN/SIX1/ADRB2/CHD7/CRABP2/RGS2/APP/EDN1/NRG1/ADRB1/NTRK3/NRP1/SIX4/PLCB1/WNT5A/BASP1/MAP1B/CDKN1A/CGA",138
"GO:0043200","response to amino acid","63/5799","130/18860",0.484615384615385,1.57610728640216,4.39191397997063,1.68452630279103e-05,0.000244352243648594,0.00015316445846262,"COL1A2/COL3A1/COL1A1/SLC7A5/CFL1/XBP1/PCNA/HNRNPAB/COL5A2/BCL11A/CYBB/EGFR/PRMT1/EIF2S1/PDGFD/SLC38A9/DNMT1/RELA/DNMT3A/COL16A1/CPEB4/CASP3/LYN/IPO5/PDGFRA/CREB1/MYD88/AIFM1/NTRK2/CPS1/PIK3CA/BCL2L1/COL4A1/COL6A1/ASS1/TMBIM6/GCLC/SH3BP4/LAMTOR5/LAMTOR3/CDO1/GSTP1/MAT2A/SESN3/ZEB1/LAMTOR2/ABCB1/GCLM/MMP3/RRAGD/CHUK/CYBA/NFE2L2/KCNB1/COL4A6/HMGCS2/UFL1/SIX1/ALAD/CASTOR1/PPP1R9B/EDN1/SLC1A2",63
"GO:0051222","positive regulation of protein transport","113/5799","263/18860",0.429657794676806,1.39736954778489,4.32412938945558,1.70777371899803e-05,0.000247161432785897,0.000154925309627764,"ECT2/CDK1/HLA-DRB1/LEP/TMED10/XBP1/TGFB3/HCLS1/SEC24A/RAN/RAPGEF3/ABAT/DNM1L/ZPR1/RBP4/PRP4K/RAC1/CTDSPL2/IGF1/ABCG1/TM9SF4/TREM2/MLXIPL/PIK3R1/YWHAE/PDCD10/GSK3B/RBM22/RUFY3/PCM1/TMEM30A/F2RL2/OAZ2/APOE/PSEN1/PPID/VPS35/OAZ1/IPO5/C1QTNF3/PGRMC1/TCF7L2/SORL1/BSG/PPARG/TMEM97/OSBP/ARF6/PRKCD/UBR5/SOX4/PRKAR1A/HSP90AA1/FRMD4A/TMEM132A/PPM1A/ITPR1/SYBU/MAPK14/CLN3/KCNN4/VAMP2/TPR/RAB29/ERGIC3/TGFB1/GPR68/SERP1/CDH1/WLS/GOLPH3/CNST/ATP2C1/ACSL3/BAG3/NR1H2/GNA11/MPC2/TRPM4/TSG101/EDEM1/NLGN2/CD38/TMEM30B/IER3IP1/IRS2/ADAM9/PCK2/GLUD1/ADAM8/GAS6/PPP3CB/EDEM2/DMAP1/ZDHHC2/ASPH/DOC2B/PRKCA/MAVS/JAK2/P2RX7/MYRIP/APP/CAMK1/EXPH5/TM7SF3/CD2AP/GPLD1/MDM2/GPER1/PLCB1/VSNL1/ARHGEF5",113
"GO:0010906","regulation of glucose metabolic process","53/5799","105/18860",0.504761904761905,1.64162950919288,4.39306991021501,1.83640673489332e-05,0.000264575522348431,0.000165840779678863,"ACACB/LEP/PPARA/MST1/TFF3/INSR/WDR5/IGF2/IGFBP4/IGF1/TIGAR/USP7/PGP/NLN/ADIPOR1/ADIPOQ/SORBS1/FBP1/PDK4/ARPP19/C1QTNF3/ZMPSTE24/PPP1CA/TCF7L2/PMAIP1/PPP4R3A/PPP4R3B/PRKAG1/AKT1/NR3C1/RANBP2/DYRK2/DGAT2/LEPR/IRS1/FOXK2/HMGB1/EPM2AIP1/SELENOS/SIK1/FOXO1/RORA/OGT/IRS2/PHKG2/PDK3/DGKQ/PHKA1/IGFBP3/MTCL2/GPLD1/C1QTNF1/TP53",53
"GO:1901992","positive regulation of mitotic cell cycle phase transition","53/5799","105/18860",0.504761904761905,1.64162950919288,4.39306991021501,1.83640673489332e-05,0.000264575522348431,0.000165840779678863,"UBE2C/CDC20/CCNB1/RRM2/CHEK1/CDK1/DLGAP5/DTL/BIRC5/FBXO5/STIL/TFDP1/CCNE1/CCNE2/EGFR/DDX3X/ESPL1/RRM1/SKA3/LSM10/CUL4B/MAD2L1BP/MAD1L1/RDX/CDC7/CDC6/CDC23/ANAPC5/ANXA1/ANKRD17/PBX1/TMOD3/AKT1/RGCC/RAB11A/EIF4G1/CDK4/TGFB1/NSMCE2/MTA3/RAD51C/DDR2/CDK10/KMT2E/CDC16/CCND1/RRM2B/RAD51B/ADAMTS1/SMARCD3/ANAPC7/MDM2/PLCB1",53
"GO:0006457","protein folding","100/5799","228/18860",0.43859649122807,1.426440735396,4.31662219323957,1.85005312386376e-05,0.000265939916315224,0.000166696006788437,"ANP32E/P4HB/HSPH1/HSPA4/TOR1A/PDIA6/CCT2/HSPB2/ZPR1/PPIL1/CCT5/CD74/HSPA8/CDC123/HSP90AB1/PDCD5/FKBP1A/NGLY1/CCT6A/CSNK2A1/HSPD1/DNAJB1/DNAJA4/LTBP4/PPIF/TBCC/PFDN6/HSPA9/DNAJC10/HSPA14/NFYC/HSPA13/ATF6/MPDU1/TBCE/TCP1/HSPE1/HSP90B1/METTL21A/NUDCD2/CANX/PPIE/ERO1A/DNAJC21/SNRNP70/HSPA6/PPID/DNAJA2/PDIA4/DNAJB11/DNAJA1/DNAJC3/VBP1/SH3GLB1/GRPEL1/ELP6/AIFM1/FKBP4/HSPB6/DNAJB6/CRTAP/HSP90AA1/CALR/RANBP2/HSPA5/PDIA5/TBCD/DNAJA3/CHORDC1/PDCL3/DNAJC5/CRYAB/AHSA1/DNAJB14/DNAJC7/PTGES3/HYOU1/HSPA1B/HSPA1A/CCDC47/DNAJC19/HSPB1/CLU/PPIB/BAG5/BAG2/PDIA3/SDF2/SDF2L1/BAG3/PPIL3/PPIC/FKBP1B/WIPF1/BAG1/GRN/FKBP5/ERP27/B2M/CLGN",100
"GO:0007035","vacuolar acidification","24/5799","37/18860",0.648648648648649,2.10959019029376,4.50159810549794,1.93444646720948e-05,0.000275086852314521,0.000172429473680353,"ATP6V1A/ATP6AP2/VMA12/TMEM9/LAMP1/ATP6V0B/ATP6V1D/TMEM106B/CLIC4/ATP6V0C/ATP6V1F/CLN3/ATP6V0E1/PPT1/ATP6V0A2/DMXL2/ATP6AP1/ATP6V0D1/ATP6V1B2/LAMP2/SNAPIN/ATP6V1H/GRN/CLN5",24
"GO:0150117","positive regulation of cell-substrate junction organization","24/5799","37/18860",0.648648648648649,2.10959019029376,4.50159810549794,1.93444646720948e-05,0.000275086852314521,0.000172429473680353,"CFL1/RAC1/PIK3R1/THY1/SFRP1/COL16A1/ANKRD28/PPM1F/ARF6/LIMS1/VEGFA/POLDIP2/ROCK1/RNF7/PTPRJ/ABL1/RHOU/EPB41L5/RAB40C/S100A10/FERMT2/MAPRE2/NRP1/ITGB1BP1",24
"GO:2000406","positive regulation of T cell migration","24/5799","37/18860",0.648648648648649,2.10959019029376,4.50159810549794,1.93444646720948e-05,0.000275086852314521,0.000172429473680353,"P4HB/WNK1/CXCL12/CXCL10/RHOA/MED23/OXSR1/CORO1A/ABL2/ADAM10/CCL21/S100A7/CD99L2/PYCARD/ABL1/ADAM8/FADD/ASCL2/DOCK8/CCL5/STK39/APP/WNT5A/ITGA4",24
"GO:0030199","collagen fibril organization","39/5799","71/18860",0.549295774647887,1.78646634072412,4.4238984722576,1.93528438814236e-05,0.000275086852314521,0.000172429473680353,"COL1A2/COL3A1/TNXB/COL1A1/AEBP1/SFRP2/MMP11/COL11A1/FMOD/FOXC1/COL5A2/DPT/COL14A1/COL12A1/ADAMTS2/ERO1A/COMP/EFEMP2/COL5A1/LUM/CRTAP/GREM1/LOXL1/ATP7A/COL6A1/ADAMTS12/SERPINH1/ANTXR2/P4HA1/PLOD2/LOXL4/DDR2/NF1/COL5A3/TGFBR1/BMP1/LOX/LOXL2/CYP1B1",39
"GO:0044773","mitotic DNA damage checkpoint signaling","39/5799","71/18860",0.549295774647887,1.78646634072412,4.4238984722576,1.93528438814236e-05,0.000275086852314521,0.000172429473680353,"CHEK1/CDK1/DTL/DONSON/MSH2/TIPIN/EME2/PRKDC/WAC/NOP53/TOPBP1/BLM/FANCD2/RAD17/CDK2/RINT1/FOXO4/HUS1/EME1/SYF2/ATM/BRCC3/GIGYF2/PPP1R10/TAOK1/MUC1/NBN/FBXO31/MDC1/MBTPS1/TAOK2/FOXN3/MAP3K20/IER3/CDC14B/CCND1/UIMC1/TP53/CDKN1A",39
"GO:0006310","DNA recombination","147/5799","358/18860",0.410614525139665,1.33543541026627,4.2696153576215,1.94084581532576e-05,0.000275262943251546,0.000172539850702503,"POGZ/TRIP13/CHEK1/KPNA2/FEN1/TOP2A/EXO1/UBE2N/CDC45/UCHL5/RAD51AP1/TOP6BL/MCM2/MCM4/SMC6/MSH2/MCM6/MSH6/SFPQ/MND1/ACTR2/UHRF1/ACTL6A/PSMD14/PTPRC/EME2/KPNA1/RAD51/MCM3/RMI1/CSNK2A1/NSD2/PPP4C/CTBP1-DT/MAD2L2/HSPD1/PRKDC/PPP4R2/RAD21/PELI1/ASF1A/FUS/MCM7/PARP1/NUCKS1/LEF1/RAD54B/PRMT1/EXOSC3/RUVBL1/XRCC4/NDFIP1/TIMELESS/RMI2/NIPBL/MCM8/DCLRE1C/FIGNL1/H2AX/RPA1/SMCHD1/TOPBP1/BLM/C1QBP/SENP3/NONO/FANCD2/HMGB3/GEN1/POLQ/RHNO1/KMT5A/VPS72/BRIP1/HMGB2/GINS2/CDC7/RIF1/UBE2B/RNF138/CCNB1IP1/TFRC/RECQL/HELLS/BCL6/HUS1/BARD1/EME1/ATM/INIP/POLM/CENPS/ZMYND8/RPA3/RNF126/RECQL4/EXOSC6/YY1/PAXIP1/WDR48/MORF4L2/XRCC5/IL27RA/CHD4/KMT5B/PALB2/LIG4/SETD2/RAD50/KIN/MEAF6/MORF4L1/NBN/SETX/HMGB1/TGFB1/MDC1/APEX2/TRRAP/NABP2/NSMCE2/SLF2/MCM9/YEATS4/RAD51C/TERF2/ABL1/TNFSF13/ERCC1/SAMHD1/SLC15A4/SLX1B/SLX1A/ACTR5/CENPX/PAGR1/LIG3/DMAP1/MSH5/RAD51B/UFL1/TNFSF4/SLF1/BATF/ZSWIM7/H1-2/POLB",147
"GO:0033619","membrane protein proteolysis","36/5799","64/18860",0.5625,1.82941024314537,4.42868033009795,1.99352807730071e-05,0.00028210637325002,0.000176829437874252,"PSENEN/RGMA/TIMP4/APH1A/APH1B/ADRA2A/APOE/HM13/PSEN1/SNX33/SPPL2A/TSPAN15/SPPL3/ADAM10/TNFRSF1B/TGFB1/ROCK1/SH3D19/MBTPS1/PTPN3/DAG1/RET/SNX9/TIMP3/MMP7/BACE1/ADAM9/ADAM8/TSPAN17/ADAM19/TIMP1/PSEN2/MYH9/P2RX7/APP/GPLD1",36
"GO:0062013","positive regulation of small molecule metabolic process","77/5799","167/18860",0.461077844311377,1.49955650003666,4.32066919670549,2.03910897951625e-05,0.000287916762340565,0.000180471496098159,"GPIHBP1/ZBTB20/GPD1/MAPK1/ENO1/GPR146/NDUFC2/PPARA/CD74/SLC4A4/QKI/INSR/WDR5/IGF2/IGF1/TIGAR/ABCG1/TREM2/MLXIPL/INSIG1/ADIPOQ/SORBS1/APOE/PSEN1/PCK1/FGF1/ARPP19/PPP1CA/PMAIP1/MAP2K1/PPP4R3A/PPP4R3B/PRKAG1/AGTR1/PPARG/KPNB1/AKT1/STARD4/DYRK2/GNAI1/SREBF1/PINK1/DGAT2/PID1/STAT3/CHLSN/IRS1/PLIN5/HMGB1/GDF15/PLAA/EPM2AIP1/CES1/LPGAT1/MBTPS1/VCP/CPT1A/NR1H2/SRC/FOXO1/ADM/IRS2/DAB2/PHKG2/AVPR1A/PRKAA1/INSIG2/UCHL1/PHKA1/ARNT/NR1H3/P2RX7/APP/EDN1/GPLD1/GPER1/TWIST1",77
"GO:0050792","regulation of viral process","67/5799","141/18860",0.475177304964539,1.5454119626886,4.3315223866531,2.08444292309635e-05,0.000293666648988441,0.000184075630283683,"KPNA2/HLA-DRB1/TOP2A/ATG5/P4HB/HACD3/BCL2/SRPK1/CD74/TRIM27/SRPK2/NECTIN2/RAB7A/TRIM38/DDX3X/LARP1/N4BP1/STAU1/APOBEC3B/PPIE/PPID/ILF3/DHX9/ATG12/BSG/BANF1/RAD23A/TYRO3/PTX3/PLSCR1/ZC3HAV1/TRIM32/TRIM13/HMGB1/FMR1/HEXIM1/VAPB/DYNLT1/EIF2AK2/LAMP3/STAT1/OAS1/IL32/ADAR/OAS3/OAS2/PDE12/LTF/DDX5/TSG101/ISG20/TRIM11/IFIH1/SLPI/RSAD2/ZNFX1/ISG15/CCL5/IFITM1/IFITM2/MX1/SP100/RSF1/TRIM14/OASL/MAVS/CD209",67
"GO:0045766","positive regulation of angiogenesis","86/5799","191/18860",0.450261780104712,1.46437957799187,4.29810418231392,2.12622718004889e-05,0.000298892156347711,0.0001873510739339,"SFRP2/AQP1/FLT1/CD34/RHOB/XBP1/RAPGEF3/C3AR1/AGO2/MIR21/SMOC2/WNK1/ITGB2/TNFSF12/CYBB/CD36/ADAM12/JAK1/C5AR1/ACVRL1/AGGF1/FGF1/MTDH/FGF2/RAMP2/HSPB6/DSG2/ITGB1/CX3CL1/GREM1/VEGFA/PDCD6/TJP1/CHI3L1/APLNR/PDCL3/MYDGF/TNN/ANGPTL4/PRKD2/STAT3/TIE1/ITGB8/PDPK1/HSPB1/HMGB1/ENG/ECM1/PKM/SASH1/EMP2/CDH5/SEMA5A/CCBE1/THBS1/S100A1/GATA2/HIPK1/LRG1/SERPINE1/ADM/ABL1/GAB1/HIPK2/SP1/HMOX1/NFE2L2/TGFBR2/C3/PTGIS/AKT3/MDK/MIR20A/MIR92A1/F3/ZNF304/TGM2/GRN/PRKCA/CLIC3/EMILIN2/NRP1/WNT5A/ANXA3/TWIST1/CYP1B1",86
"GO:0033627","cell adhesion mediated by integrin","41/5799","76/18860",0.539473684210526,1.75452210453708,4.39169725124759,2.13469582125283e-05,0.000299421651756345,0.000187682971346876,"TESC/SFRP2/WNK1/ITGB2/JAM3/CRK/COL16A1/NPNT/FBN1/LYN/PTK2/ITGBL1/ITGB1/PTPN11/CIB1/PLAU/MUC1/ADA/CCL21/ITGB8/PDE3B/ICAM1/NCKAP1L/ITGA11/RET/SKAP1/SERPINE1/ADAM9/ITGB6/CRKL/P2RY12/LPXN/PODXL/CCL5/RAC3/PLPP3/EMILIN2/ITGB1BP1/ITGA4/CYP1B1/ITGB4",41
"GO:0009225","nucleotide-sugar metabolic process","28/5799","46/18860",0.608695652173913,1.97965166408001,4.43259136850169,2.2992208711039e-05,0.000321084177789246,0.00020126143913264,"NANP/DPM1/GFPT1/FUT8/UGP2/PGM3/NAGK/GUK1/UGDH/FPGT/UXS1/SLC35A3/GFUS/CMAS/TGDS/PMM2/GNPDA1/GNPNAT1/CMAHP/GNPDA2/GMDS/GALT/UAP1/AMDHD2/UAP1L1/NANS/UGGT2/GFPT2",28
"GO:0043001","Golgi to plasma membrane protein transport","28/5799","46/18860",0.608695652173913,1.97965166408001,4.43259136850169,2.2992208711039e-05,0.000321084177789246,0.00020126143913264,"RAB10/LYPLA1/RAB26/ARFRP1/VAMP3/SPTBN1/MACF1/RAB31/KRT18/PREPL/GOLGA7/AKT1/GGA2/RAB11A/CLN3/VAMP2/LYPLAL1/PKDCC/GOLPH3/CNST/LPAR1/ATP2C1/ACSL3/KIF13A/VAMP4/SYS1/NSF/OPTN",28
"GO:0050678","regulation of epithelial cell proliferation","167/5799","416/18860",0.401442307692308,1.3056047461764,4.19978321190695,2.47907025369197e-05,0.000345442437100886,0.000216529641874927,"ERBB2/BMPR1A/GATA3/IQGAP3/AR/NEAT1/SULF1/SFRP2/LEP/FLT1/PGR/XBP1/UHRF1/MIR21/MMRN2/NUS1/PRKDC/CXCL12/TNFSF12/CDC73/EGFR/BID/FGF7/IGF2/IGF1/KDM5B/SLC39A9/ATOH8/PDCD10/MAP2K5/LIMS2/SOX11/CDC42/SFRP1/ERBB4/APOE/STAT5A/C5AR1/ALDH1A2/HMGB2/MEF2C/NRAS/ERBB3/FOXP2/ACVRL1/AGGF1/FGF1/EDNRB/TCF7L2/BAX/POLD4/CDKN1C/AGTR1/HOXA5/PPARG/FGF2/DLG1/CFLAR/SULF2/CAV2/PEX2/WDR77/KRIT1/AKT1/CAV1/RGCC/TGFBR3/VEGFA/SYNJ2BP/PDCD6/ZNF580/APLNR/PDCL3/CCL2/MYDGF/WDR48/NME1/NOTCH2/AIMP1/PRKD2/MED1/STAT3/CDK4/FGFR2/DUSP10/NFIB/HMGN1/TIE1/PDPK1/TP63/CDK6/VASH1/HMGB1/ENG/TNMD/EPPK1/TGFB1/ECM1/EGFL7/HPN/STK4/PTCH1/RUNX2/GPC3/SEMA5A/THBS1/STAT1/GATA2/CDH3/MTA3/ZEB1/PTN/FZD7/TNFAIP3/LRG1/ATP5IF1/OSR2/FGFR1/STK11/IRS2/DAB2/CASK/SP1/CYBA/ESRP2/CCND1/HMOX1/FMC1/SERPINB5/RUNX3/MAGED1/PPP1R16B/NF1/ZFP36L1/IRF6/AKT3/MDK/TGFBR1/WDR13/NOD2/CCL5/F3/ZNF304/ARNT/SOX9/GRN/PRKCA/MARVELD3/EGF/SIX1/B2M/SRSF6/FA2H/CEACAM1/DAB2IP/OSR1/NR2F2/TACR1/VDR/NRP1/OVOL2/SGPP2/SIX4/OVOL1/WNT5A/ITGA4/NRP2",167
"GO:0000212","meiotic spindle organization","17/5799","23/18860",0.739130434782609,2.4038627349543,4.48880112992994,2.52054281775609e-05,0.000350454512302855,0.000219671302342705,"ASPM/CCNB2/NDC80/AURKA/FBXO5/DCAF13/ESPL1/SKA3/TUBG1/SKA2/ATRX/PPP2R1A/PTEN/WASHC5/GOLGA2/TUBG2/MYH9",17
"GO:1901879","regulation of protein depolymerization","49/5799","96/18860",0.510416666666667,1.66002040581709,4.31994221012413,2.56325669577182e-05,0.000355616963805555,0.000222907221427973,"TPX2/AURKB/CFL1/CKAP2/GSN/SPTAN1/DIAPH3/CAPZB/LMOD1/TWF1/CARMIL1/RDX/BBOF1/DSTN/SPTBN1/WDR1/TMOD3/PLEK/CAPZA2/NAV3/PIK3CA/APC/CIB1/MAP1A/MID1/CFL2/ARHGEF2/TAOK1/TRIOBP/NES/LIMA1/AVIL/CAMSAP2/CAPZA1/PLEKHH2/FLII/SEMA5A/DMTN/HDGFL3/KIF21A/WASHC2C/CLASP2/TMOD1/SPTBN2/TMOD2/CCDC88C/ASPH/CAPG/MAP1B",49
"GO:0050864","regulation of B cell activation","64/5799","134/18860",0.477611940298507,1.55333009036555,4.28313583277247,2.58570635119926e-05,0.000357951696618194,0.0002243706746853,"TYROBP/LAPTM5/MSH2/TNFSF13B/XBP1/BCL2/PTPRC/CD74/MNDA/NSD2/MAD2L2/PELI1/CD300A/EXOSC3/NDFIP1/INHBA/SFRP1/HMGB3/PRLR/SAMSN1/STAT5A/AKIRIN2/VAV3/MEF2C/CASP3/LYN/RIF1/TFRC/SLAMF8/BCL6/PPP2R3C/ATM/MIF/TNFRSF21/EXOSC6/IL4I1/PAXIP1/PCID2/ZFP36L2/IL27RA/KMT5B/STAT5B/ADA/TGFB1/ID2/THEMIS2/NCKAP1L/CD320/CYLD/TNFAIP3/SH3KBP1/PAWR/IL2RG/CD38/MMP14/TNFSF13/IRS2/SLC15A4/IKZF3/ZFP36L1/NOD2/SLC39A10/TNFSF4/CDKN1A",64
"GO:0007042","lysosomal lumen acidification","18/5799","25/18860",0.72,2.34164511122607,4.47272827007057,2.59909602194878e-05,0.000358921843935494,0.000224978780779455,"ATP6V1A/ATP6AP2/VMA12/TMEM9/LAMP1/ATP6V0B/ATP6V1D/TMEM106B/ATP6V0C/ATP6V1F/CLN3/PPT1/ATP6AP1/LAMP2/SNAPIN/ATP6V1H/GRN/CLN5",18
"GO:2000403","positive regulation of lymphocyte migration","27/5799","44/18860",0.613636363636364,1.99572026524949,4.40603255872707,2.61121425072883e-05,0.000358921843935494,0.000224978780779455,"P4HB/WNK1/JAM2/CXCL12/CXCL10/CCL3/RHOA/CCL4/MED23/OXSR1/CORO1A/ABL2/ADAM10/CCL21/S100A7/CD99L2/PYCARD/ABL1/ADAM8/FADD/ASCL2/DOCK8/CCL5/STK39/APP/WNT5A/ITGA4",27
"GO:0010332","response to gamma radiation","31/5799","53/18860",0.584905660377358,1.90227983354319,4.38295582170896,2.61788364212921e-05,0.000358921843935494,0.000224978780779455,"GATA3/BCL2/MIR21/PTPRC/RAD51/PRKDC/CXCL10/PARP1/TIGAR/FANCD2/SOD2/TLK2/ZMPSTE24/TOP1/BAX/ATM/BCL2L1/XRCC5/CRYAB/LIG4/ATR/MEN1/MAP3K20/CYBA/EGR1/PRKAA1/PML/POLB/MDM2/TP53/CDKN1A",31
"GO:0051496","positive regulation of stress fiber assembly","31/5799","53/18860",0.584905660377358,1.90227983354319,4.38295582170896,2.61788364212921e-05,0.000358921843935494,0.000224978780779455,"EVL/ARHGEF15/TGFB3/RAPGEF3/RAC1/RHOA/CDC42/SFRP1/CARMIL1/SORBS3/PPM1F/RHOC/RGCC/TAC1/CD47/LPAR1/ABL1/GPR65/PAK1/S100A10/LIMCH1/TPM1/FERMT2/BRAF/TGFBR1/CCN2/TACR1/NRP1/ARHGEF10/ITGB1BP1/ARHGEF5",31
"GO:0007266","Rho protein signal transduction","69/5799","147/18860",0.469387755102041,1.52658269722788,4.27072112439256,2.6208960023556e-05,0.000358921843935494,0.000224978780779455,"ERBB2/PECAM1/COL1A2/OPHN1/COL3A1/RACGAP1/CFL1/RHOB/STMN1/HACD3/CSNK1A1/MIR21/RHOJ/CELSR1/RAC1/CCDC125/RHOA/ADRA2A/CDC42SE1/APOE/ARHGDIB/ROPN1B/DLC1/BCL6/NET1/ARHGEF28/ARHGAP30/PLXNB1/AGTR1/ITGB1/SHTN1/ABL2/SYNJ2BP/ARRB1/KANK2/ARHGEF2/ABCA1/RASIP1/TNFAIP1/F2R/MET/F11R/AKAP13/CDC42EP3/FXR1/ARHGDIA/ROCK1/ARHGAP6/KANK1/CTNNAL1/EPS8L1/LPAR1/GNA13/CDC42EP2/ABL1/RTKN/ADGRG1/DOCK6/DOCK8/PKP4/ARHGEF16/FLOT1/FERMT2/CDC42EP5/DOCK10/NRP1/ARHGEF10/KCTD13/CCL19",69
"GO:0002520","immune system development","92/5799","208/18860",0.442307692307692,1.43851061854166,4.23737351982209,2.63892716030209e-05,0.000360615625682483,0.000226040474178124,"CCNB2/MAPK1/GATA3/EXO1/MSH2/ITCH/RBM15/MSH6/BCL2/PTPRC/NSD2/MAD2L2/RC3H2/HSPD1/PRKDC/LEF1/EXOSC3/XRCC4/NDFIP1/MCM3AP/DCLRE1C/FLVCR1/POLQ/PSEN1/STAT5A/MAD1L1/HMGB2/LYN/RIF1/MARCHF7/ZMPSTE24/TFRC/BCL6/MAP2K1/CD248/PBX1/PPP2R3C/ATM/POLM/SBDS/EXOSC6/YY1/PAXIP1/ZBTB1/PCID2/BCL2L11/IL27RA/KMT5B/LIG4/STAT5B/HOXA3/CITED2/ADA/NBN/RCBTB2/HMGB1/TGFB1/HAVCR2/EPHB3/ID2/HLA-E/LILRB4/IDO1/KMT2A/RET/ADAR/TNFAIP3/ABL1/TNFSF13/ERCC1/SAMHD1/NFKB2/SLC15A4/FADD/CRKL/TGFBR2/BCL3/HLA-B/BRAF/TGFBR1/PHLPP1/FAM210B/SIX1/LTB/TNFSF4/BATF/IRAK3/CD2AP/POLB/SIX4/TP53/LIPA",92
